nodeID, x_location, y_location, parentID, parent_x_location, parent_y_location
51, 69.810555, 34.27132, 847, 71.3574, 32.565327
515, 68.502846, 33.43294, 847, 71.3574, 32.565327
351, 28.186686, 84.63729, 919, 26.843882, 78.255066
445, 9.337052, 72.88639, 757, 13.786899, 74.24698
520, 8.666655, 73.49559, 757, 13.786899, 74.24698
2, 9.673003, 75.67492, 757, 13.786899, 74.24698
875, 35.686897, 42.719357, 45, 41.77441, 43.850883
514, 36.91988, 42.923855, 45, 41.77441, 43.850883
530, 10.060632, 91.502594, 500, 11.035348, 88.03378
21, 6.047118, 88.248634, 428, 10.401157, 87.14765
803, 4.265986, 88.76369, 428, 10.401157, 87.14765
530, 10.060632, 91.502594, 794, 12.565459, 86.00989
16, 13.317101, 89.97135, 794, 12.565459, 86.00989
918, 12.202052, 91.418785, 794, 12.565459, 86.00989
644, 9.851874, 82.79775, 922, 15.223401, 84.79105
6, 14.986544, 86.41476, 922, 15.223401, 84.79105
794, 12.565459, 86.00989, 922, 15.223401, 84.79105
579, 16.82513, 88.407684, 922, 15.223401, 84.79105
463, 10.915421, 85.48517, 922, 15.223401, 84.79105
115, 10.56292, 83.627045, 922, 15.223401, 84.79105
95, 16.148474, 89.78657, 922, 15.223401, 84.79105
500, 11.035348, 88.03378, 922, 15.223401, 84.79105
428, 10.401157, 87.14765, 922, 15.223401, 84.79105
524, 55.177853, 31.110964, 782, 58.357063, 30.385162
831, 51.01525, 31.092272, 782, 58.357063, 30.385162
362, 20.846136, 85.857056, 643, 21.216322, 82.40782
74, 22.618769, 85.93204, 643, 21.216322, 82.40782
549, 18.74608, 85.721275, 643, 21.216322, 82.40782
31, 16.71684, 82.65789, 643, 21.216322, 82.40782
922, 15.223401, 84.79105, 643, 21.216322, 82.40782
773, 24.416529, 88.438896, 643, 21.216322, 82.40782
666, 25.538673, 85.71687, 643, 21.216322, 82.40782
247, 73.63401, 31.801912, 931, 73.59662, 28.601828
638, 74.064804, 32.318626, 931, 73.59662, 28.601828
499, 72.27245, 32.683964, 931, 73.59662, 28.601828
429, 74.5546, 32.86896, 931, 73.59662, 28.601828
847, 71.3574, 32.565327, 931, 73.59662, 28.601828
963, 78.81134, 30.914963, 931, 73.59662, 28.601828
31, 16.71684, 82.65789, 160, 15.27212, 76.6682
2, 9.673003, 75.67492, 160, 15.27212, 76.6682
817, 10.788891, 74.61055, 121, 15.365672, 73.42711
476, 28.797697, 53.50671, 482, 33.758385, 53.096443
78, 29.044065, 55.354156, 482, 33.758385, 53.096443
598, 17.043201, 75.44246, 34, 19.81184, 69.48052
280, 15.475235, 69.9617, 34, 19.81184, 69.48052
560, 60.985718, 16.157257, 574, 63.176636, 23.224014
446, 30.73669, 49.835358, 33, 37.240974, 49.790295
482, 33.758385, 53.096443, 33, 37.240974, 49.790295
969, 30.081902, 49.964878, 33, 37.240974, 49.790295
33, 37.240974, 49.790295, 535, 40.531544, 45.496616
190, 35.0218, 44.384583, 535, 40.531544, 45.496616
875, 35.686897, 42.719357, 535, 40.531544, 45.496616
169, 18.866198, 76.28871, 676, 25.761374, 74.753365
758, 21.780159, 75.788414, 676, 25.761374, 74.753365
351, 28.186686, 84.63729, 120, 26.647148, 77.555466
643, 21.216322, 82.40782, 120, 26.647148, 77.555466
319, 24.673452, 58.158207, 619, 29.922503, 58.27468
514, 36.91988, 42.923855, 254, 42.43095, 44.239788
172, 57.620937, 51.697903, 352, 53.85967, 50.599945
472, 52.61025, 55.855904, 352, 53.85967, 50.599945
662, 54.644943, 52.855907, 352, 53.85967, 50.599945
50, 53.912647, 24.62281, 778, 60.26382, 26.062368
207, 54.47161, 24.357338, 778, 60.26382, 26.062368
198, 54.073933, 26.01302, 778, 60.26382, 26.062368
782, 58.357063, 30.385162, 778, 60.26382, 26.062368
121, 15.365672, 73.42711, 274, 16.725355, 72.82619
169, 18.866198, 76.28871, 274, 16.725355, 72.82619
160, 15.27212, 76.6682, 274, 16.725355, 72.82619
659, 12.018702, 75.52204, 274, 16.725355, 72.82619
289, 11.170574, 74.76628, 274, 16.725355, 72.82619
598, 17.043201, 75.44246, 274, 16.725355, 72.82619
609, 16.113398, 75.51459, 274, 16.725355, 72.82619
757, 13.786899, 74.24698, 274, 16.725355, 72.82619
33, 37.240974, 49.790295, 608, 38.13452, 49.7577
608, 38.13452, 49.7577, 866, 41.390076, 45.964203
514, 36.91988, 42.923855, 866, 41.390076, 45.964203
254, 42.43095, 44.239788, 542, 43.2485, 43.65548
45, 41.77441, 43.850883, 542, 43.2485, 43.65548
118, 42.34529, 45.421238, 542, 43.2485, 43.65548
535, 40.531544, 45.496616, 542, 43.2485, 43.65548
600, 39.67993, 41.86254, 542, 43.2485, 43.65548
838, 43.172115, 44.433037, 542, 43.2485, 43.65548
866, 41.390076, 45.964203, 542, 43.2485, 43.65548
192, 41.61586, 40.138683, 334, 48.42965, 37.472248
569, 42.31094, 32.79416, 334, 48.42965, 37.472248
542, 43.2485, 43.65548, 334, 48.42965, 37.472248
684, 41.904827, 35.65036, 334, 48.42965, 37.472248
526, 64.19406, 18.198048, 497, 68.37156, 19.82218
876, 66.26538, 16.869028, 497, 68.37156, 19.82218
280, 15.475235, 69.9617, 589, 21.203085, 69.16251
274, 16.725355, 72.82619, 589, 21.203085, 69.16251
133, 28.906458, 83.41891, 555, 27.293879, 76.21097
421, 33.584896, 80.506325, 555, 27.293879, 76.21097
778, 60.26382, 26.062368, 701, 65.24511, 22.506788
358, 49.03573, 60.026215, 413, 46.483994, 57.09911
634, 45.78863, 60.980183, 413, 46.483994, 57.09911
555, 27.293879, 76.21097, 877, 28.150156, 75.16946
120, 26.647148, 77.555466, 877, 28.150156, 75.16946
758, 21.780159, 75.788414, 877, 28.150156, 75.16946
90, 26.0728, 81.864075, 877, 28.150156, 75.16946
919, 26.843882, 78.255066, 877, 28.150156, 75.16946
542, 43.2485, 43.65548, 343, 48.957, 44.80197
838, 43.172115, 44.433037, 343, 48.957, 44.80197
619, 29.922503, 58.27468, 562, 31.581144, 57.773888
531, 29.406633, 64.27418, 687, 31.742786, 62.280277
185, 60.730392, 23.929062, 139, 66.78327, 21.79938
574, 63.176636, 23.224014, 139, 66.78327, 21.79938
555, 27.293879, 76.21097, 972, 28.662039, 69.82539
676, 25.761374, 74.753365, 972, 28.662039, 69.82539
286, 31.852425, 76.15462, 862, 33.042362, 70.08501
877, 28.150156, 75.16946, 862, 33.042362, 70.08501
281, 19.986282, 62.525517, 183, 23.623058, 68.00655
676, 25.761374, 74.753365, 183, 23.623058, 68.00655
818, 18.222752, 66.25161, 183, 23.623058, 68.00655
793, 21.773207, 64.369804, 808, 26.905474, 65.88565
740, 22.771282, 61.473953, 808, 26.905474, 65.88565
185, 60.730392, 23.929062, 995, 65.385056, 23.786879
778, 60.26382, 26.062368, 995, 65.385056, 23.786879
24, 41.679947, 66.42799, 150, 42.434902, 61.739017
558, 42.956448, 63.932377, 150, 42.434902, 61.739017
270, 67.126434, 15.415945, 101, 69.59493, 20.20751
139, 66.78327, 21.79938, 101, 69.59493, 20.20751
526, 64.19406, 18.198048, 101, 69.59493, 20.20751
701, 65.24511, 22.506788, 101, 69.59493, 20.20751
876, 66.26538, 16.869028, 101, 69.59493, 20.20751
995, 65.385056, 23.786879, 101, 69.59493, 20.20751
34, 19.81184, 69.48052, 137, 25.479015, 66.90426
183, 23.623058, 68.00655, 137, 25.479015, 66.90426
589, 21.203085, 69.16251, 137, 25.479015, 66.90426
740, 22.771282, 61.473953, 137, 25.479015, 66.90426
793, 21.773207, 64.369804, 137, 25.479015, 66.90426
137, 25.479015, 66.90426, 614, 29.414864, 61.81005
531, 29.406633, 64.27418, 614, 29.414864, 61.81005
319, 24.673452, 58.158207, 614, 29.414864, 61.81005
808, 26.905474, 65.88565, 614, 29.414864, 61.81005
687, 31.742786, 62.280277, 450, 33.209282, 59.099148
574, 63.176636, 23.224014, 132, 67.61223, 22.868757
995, 65.385056, 23.786879, 132, 67.61223, 22.868757
614, 29.414864, 61.81005, 618, 33.53113, 58.25185
687, 31.742786, 62.280277, 618, 33.53113, 58.25185
78, 29.044065, 55.354156, 930, 34.23735, 57.182964
476, 28.797697, 53.50671, 930, 34.23735, 57.182964
36, 33.94934, 60.96297, 930, 34.23735, 57.182964
619, 29.922503, 58.27468, 930, 34.23735, 57.182964
450, 33.209282, 59.099148, 418, 35.96349, 55.217503
562, 31.581144, 57.773888, 418, 35.96349, 55.217503
618, 33.53113, 58.25185, 418, 35.96349, 55.217503
930, 34.23735, 57.182964, 418, 35.96349, 55.217503
412, 41.452255, 67.146286, 765, 41.06291, 62.23236
418, 35.96349, 55.217503, 855, 39.828224, 51.381485
267, 79.040726, 27.48114, 222, 77.19804, 22.118446
412, 41.452255, 67.146286, 777, 41.15935, 61.981594
24, 41.679947, 66.42799, 777, 41.15935, 61.981594
765, 41.06291, 62.23236, 251, 44.23054, 59.159443
777, 41.15935, 61.981594, 251, 44.23054, 59.159443
132, 67.61223, 22.868757, 409, 70.69174, 20.760303
139, 66.78327, 21.79938, 409, 70.69174, 20.760303
701, 65.24511, 22.506788, 409, 70.69174, 20.760303
592, 70.671524, 13.37805, 890, 73.10508, 17.991488
409, 70.69174, 20.760303, 890, 73.10508, 17.991488
101, 69.59493, 20.20751, 890, 73.10508, 17.991488
173, 68.33633, 17.104801, 890, 73.10508, 17.991488
497, 68.37156, 19.82218, 890, 73.10508, 17.991488
137, 25.479015, 66.90426, 106, 31.959974, 69.538994
808, 26.905474, 65.88565, 106, 31.959974, 69.538994
877, 28.150156, 75.16946, 106, 31.959974, 69.538994
106, 31.959974, 69.538994, 465, 33.809772, 67.894104
972, 28.662039, 69.82539, 465, 33.809772, 67.894104
531, 29.406633, 64.27418, 884, 34.878483, 65.050766
687, 31.742786, 62.280277, 884, 34.878483, 65.050766
106, 31.959974, 69.538994, 884, 34.878483, 65.050766
334, 48.42965, 37.472248, 753, 53.413757, 35.450623
957, 50.38878, 28.220516, 753, 53.413757, 35.450623
237, 34.771267, 70.59508, 895, 36.61568, 65.12692
789, 34.644875, 70.22366, 895, 36.61568, 65.12692
862, 33.042362, 70.08501, 895, 36.61568, 65.12692
465, 33.809772, 67.894104, 895, 36.61568, 65.12692
518, 36.765293, 70.20664, 895, 36.61568, 65.12692
900, 35.314182, 69.43506, 895, 36.61568, 65.12692
985, 37.231266, 68.14785, 895, 36.61568, 65.12692
412, 41.452255, 67.146286, 603, 40.238834, 62.49235
24, 41.679947, 66.42799, 603, 40.238834, 62.49235
895, 36.61568, 65.12692, 603, 40.238834, 62.49235
150, 42.434902, 61.739017, 186, 45.01377, 57.89235
251, 44.23054, 59.159443, 186, 45.01377, 57.89235
358, 49.03573, 60.026215, 186, 45.01377, 57.89235
634, 45.78863, 60.980183, 186, 45.01377, 57.89235
284, 82.55838, 28.742727, 553, 76.89583, 22.620865
267, 79.040726, 27.48114, 553, 76.89583, 22.620865
150, 42.434902, 61.739017, 175, 42.572884, 59.048317
358, 49.03573, 60.026215, 175, 42.572884, 59.048317
558, 42.956448, 63.932377, 175, 42.572884, 59.048317
634, 45.78863, 60.980183, 175, 42.572884, 59.048317
618, 33.53113, 58.25185, 989, 37.253426, 61.78506
36, 33.94934, 60.96297, 989, 37.253426, 61.78506
884, 34.878483, 65.050766, 989, 37.253426, 61.78506
450, 33.209282, 59.099148, 989, 37.253426, 61.78506
930, 34.23735, 57.182964, 685, 39.076206, 54.64019
753, 53.413757, 35.450623, 674, 57.73942, 32.580627
831, 51.01525, 31.092272, 674, 57.73942, 32.580627
482, 33.758385, 53.096443, 523, 38.827164, 54.010582
418, 35.96349, 55.217503, 523, 38.827164, 54.010582
418, 35.96349, 55.217503, 554, 39.600674, 53.67878
523, 38.827164, 54.010582, 109, 40.76192, 51.699043
33, 37.240974, 49.790295, 97, 42.28857, 50.384007
109, 40.76192, 51.699043, 97, 42.28857, 50.384007
254, 42.43095, 44.239788, 97, 42.28857, 50.384007
535, 40.531544, 45.496616, 97, 42.28857, 50.384007
554, 39.600674, 53.67878, 97, 42.28857, 50.384007
608, 38.13452, 49.7577, 97, 42.28857, 50.384007
855, 39.828224, 51.381485, 97, 42.28857, 50.384007
866, 41.390076, 45.964203, 97, 42.28857, 50.384007
219, 36.58162, 59.88856, 248, 39.47075, 60.863544
724, 34.743767, 61.030704, 248, 39.47075, 60.863544
895, 36.61568, 65.12692, 248, 39.47075, 60.863544
989, 37.253426, 61.78506, 248, 39.47075, 60.863544
358, 49.03573, 60.026215, 706, 42.111225, 59.266678
558, 42.956448, 63.932377, 706, 42.111225, 59.266678
150, 42.434902, 61.739017, 706, 42.111225, 59.266678
248, 39.47075, 60.863544, 706, 42.111225, 59.266678
603, 40.238834, 62.49235, 706, 42.111225, 59.266678
634, 45.78863, 60.980183, 706, 42.111225, 59.266678
765, 41.06291, 62.23236, 706, 42.111225, 59.266678
777, 41.15935, 61.981594, 706, 42.111225, 59.266678
418, 35.96349, 55.217503, 282, 40.695484, 54.306217
608, 38.13452, 49.7577, 282, 40.695484, 54.306217
352, 53.85967, 50.599945, 859, 55.226162, 45.088276
373, 57.370975, 51.140896, 859, 55.226162, 45.088276
825, 55.729515, 51.971615, 859, 55.226162, 45.088276
172, 57.620937, 51.697903, 1, 52.164986, 48.454826
352, 53.85967, 50.599945, 1, 52.164986, 48.454826
373, 57.370975, 51.140896, 1, 52.164986, 48.454826
662, 54.644943, 52.855907, 1, 52.164986, 48.454826
825, 55.729515, 51.971615, 1, 52.164986, 48.454826
186, 45.01377, 57.89235, 100, 47.092426, 53.188915
313, 49.80943, 58.24703, 100, 47.092426, 53.188915
413, 46.483994, 57.09911, 100, 47.092426, 53.188915
313, 49.80943, 58.24703, 426, 46.84682, 53.234993
413, 46.483994, 57.09911, 426, 46.84682, 53.234993
186, 45.01377, 57.89235, 426, 46.84682, 53.234993
100, 47.092426, 53.188915, 292, 49.5177, 50.439785
426, 46.84682, 53.234993, 292, 49.5177, 50.439785
831, 51.01525, 31.092272, 712, 57.10259, 35.540714
712, 57.10259, 35.540714, 328, 58.14465, 34.16441
753, 53.413757, 35.450623, 328, 58.14465, 34.16441
524, 55.177853, 31.110964, 734, 61.727924, 31.238634
279, 58.802605, 31.64195, 734, 61.727924, 31.238634
674, 57.73942, 32.580627, 734, 61.727924, 31.238634
778, 60.26382, 26.062368, 734, 61.727924, 31.238634
782, 58.357063, 30.385162, 734, 61.727924, 31.238634
292, 49.5177, 50.439785, 783, 51.18199, 48.329456
662, 54.644943, 52.855907, 783, 51.18199, 48.329456
825, 55.729515, 51.971615, 783, 51.18199, 48.329456
1, 52.164986, 48.454826, 298, 56.055954, 43.15112
783, 51.18199, 48.329456, 298, 56.055954, 43.15112
343, 48.957, 44.80197, 298, 56.055954, 43.15112
232, 48.485332, 43.05965, 298, 56.055954, 43.15112
490, 79.89603, 14.250932, 261, 76.91144, 18.771296
734, 61.727924, 31.238634, 323, 66.09446, 28.482372
175, 42.572884, 59.048317, 13, 43.23915, 55.82849
186, 45.01377, 57.89235, 13, 43.23915, 55.82849
251, 44.23054, 59.159443, 13, 43.23915, 55.82849
313, 49.80943, 58.24703, 13, 43.23915, 55.82849
706, 42.111225, 59.266678, 13, 43.23915, 55.82849
186, 45.01377, 57.89235, 70, 42.8253, 53.99051
282, 40.695484, 54.306217, 70, 42.8253, 53.99051
523, 38.827164, 54.010582, 70, 42.8253, 53.99051
554, 39.600674, 53.67878, 70, 42.8253, 53.99051
685, 39.076206, 54.64019, 70, 42.8253, 53.99051
855, 39.828224, 51.381485, 70, 42.8253, 53.99051
139, 66.78327, 21.79938, 300, 69.66672, 25.678455
323, 66.09446, 28.482372, 300, 69.66672, 25.678455
574, 63.176636, 23.224014, 300, 69.66672, 25.678455
701, 65.24511, 22.506788, 300, 69.66672, 25.678455
995, 65.385056, 23.786879, 300, 69.66672, 25.678455
52, 66.652794, 37.569214, 108, 65.44457, 34.689518
7, 65.960526, 38.88838, 108, 65.44457, 34.689518
279, 58.802605, 31.64195, 372, 62.095863, 32.094105
328, 58.14465, 34.16441, 372, 62.095863, 32.094105
674, 57.73942, 32.580627, 372, 62.095863, 32.094105
778, 60.26382, 26.062368, 372, 62.095863, 32.094105
782, 58.357063, 30.385162, 372, 62.095863, 32.094105
70, 42.8253, 53.99051, 151, 46.091637, 52.012943
13, 43.23915, 55.82849, 151, 46.091637, 52.012943
413, 46.483994, 57.09911, 151, 46.091637, 52.012943
109, 40.76192, 51.699043, 151, 46.091637, 52.012943
753, 53.413757, 35.450623, 318, 58.598705, 37.384766
97, 42.28857, 50.384007, 953, 47.062473, 49.26386
118, 42.34529, 45.421238, 953, 47.062473, 49.26386
328, 58.14465, 34.16441, 702, 60.499065, 35.001392
318, 58.598705, 37.384766, 702, 60.499065, 35.001392
674, 57.73942, 32.580627, 702, 60.499065, 35.001392
712, 57.10259, 35.540714, 702, 60.499065, 35.001392
782, 58.357063, 30.385162, 702, 60.499065, 35.001392
151, 46.091637, 52.012943, 205, 47.946323, 49.50669
100, 47.092426, 53.188915, 205, 47.946323, 49.50669
97, 42.28857, 50.384007, 205, 47.946323, 49.50669
426, 46.84682, 53.234993, 205, 47.946323, 49.50669
1, 52.164986, 48.454826, 8, 51.859493, 45.474182
953, 47.062473, 49.26386, 8, 51.859493, 45.474182
205, 47.946323, 49.50669, 8, 51.859493, 45.474182
232, 48.485332, 43.05965, 8, 51.859493, 45.474182
292, 49.5177, 50.439785, 8, 51.859493, 45.474182
343, 48.957, 44.80197, 8, 51.859493, 45.474182
352, 53.85967, 50.599945, 8, 51.859493, 45.474182
783, 51.18199, 48.329456, 8, 51.859493, 45.474182
51, 69.810555, 34.27132, 49, 66.63389, 32.485542
108, 65.44457, 34.689518, 49, 66.63389, 32.485542
425, 67.539116, 36.428688, 49, 66.63389, 32.485542
515, 68.502846, 33.43294, 49, 66.63389, 32.485542
334, 48.42965, 37.472248, 623, 55.83192, 40.773083
8, 51.859493, 45.474182, 623, 55.83192, 40.773083
298, 56.055954, 43.15112, 330, 58.009037, 39.066753
502, 64.07179, 40.39694, 330, 58.009037, 39.066753
753, 53.413757, 35.450623, 330, 58.009037, 39.066753
859, 55.226162, 45.088276, 330, 58.009037, 39.066753
26, 62.797337, 40.731842, 196, 61.346073, 36.044888
318, 58.598705, 37.384766, 196, 61.346073, 36.044888
328, 58.14465, 34.16441, 196, 61.346073, 36.044888
330, 58.009037, 39.066753, 196, 61.346073, 36.044888
623, 55.83192, 40.773083, 196, 61.346073, 36.044888
674, 57.73942, 32.580627, 196, 61.346073, 36.044888
712, 57.10259, 35.540714, 196, 61.346073, 36.044888
196, 61.346073, 36.044888, 67, 64.476456, 32.421993
279, 58.802605, 31.64195, 67, 64.476456, 32.421993
702, 60.499065, 35.001392, 67, 64.476456, 32.421993
67, 64.476456, 32.421993, 191, 66.20096, 30.01844
372, 62.095863, 32.094105, 191, 66.20096, 30.01844
108, 65.44457, 34.689518, 191, 66.20096, 30.01844
515, 68.502846, 33.43294, 191, 66.20096, 30.01844
734, 61.727924, 31.238634, 191, 66.20096, 30.01844
247, 73.63401, 31.801912, 353, 69.516304, 27.887562
323, 66.09446, 28.482372, 353, 69.516304, 27.887562
191, 66.20096, 30.01844, 353, 69.516304, 27.887562
49, 66.63389, 32.485542, 353, 69.516304, 27.887562
648, 66.598724, 32.5299, 353, 69.516304, 27.887562
499, 72.27245, 32.683964, 353, 69.516304, 27.887562
638, 74.064804, 32.318626, 353, 69.516304, 27.887562
847, 71.3574, 32.565327, 353, 69.516304, 27.887562
300, 69.66672, 25.678455, 979, 72.838684, 24.606956
931, 73.59662, 28.601828, 979, 72.838684, 24.606956
353, 69.516304, 27.887562, 979, 72.838684, 24.606956
101, 69.59493, 20.20751, 979, 72.838684, 24.606956
132, 67.61223, 22.868757, 979, 72.838684, 24.606956
267, 79.040726, 27.48114, 865, 75.650955, 21.96813
409, 70.69174, 20.760303, 865, 75.650955, 21.96813
979, 72.838684, 24.606956, 865, 75.650955, 21.96813
111, 71.83589, 15.649522, 636, 76.38979, 18.809208
261, 76.91144, 18.771296, 636, 76.38979, 18.809208
327, 76.90291, 19.303982, 636, 76.38979, 18.809208
414, 76.395706, 16.976707, 636, 76.38979, 18.809208
222, 77.19804, 22.118446, 636, 76.38979, 18.809208
553, 76.89583, 22.620865, 636, 76.38979, 18.809208
495, 79.83508, 16.96088, 636, 76.38979, 18.809208
242, 75.493324, 22.802832, 636, 76.38979, 18.809208
673, 79.46579, 21.928358, 636, 76.38979, 18.809208
865, 75.650955, 21.96813, 636, 76.38979, 18.809208
890, 73.10508, 17.991488, 636, 76.38979, 18.809208
946, 80.03721, 19.090284, 636, 76.38979, 18.809208
