20000
10, 387, 2.403907
387, 10, 2.403907
10, 645, 6.919292
645, 10, 6.919292
10, 207, 3.323983
207, 10, 3.323983
10, 334, 8.449676
334, 10, 8.449676
10, 769, 4.191444
769, 10, 4.191444
10, 119, 4.261809
119, 10, 4.261809
10, 522, 4.280514
522, 10, 4.280514
10, 189, 11.637736
189, 10, 11.637736
11, 198, 8.851041
198, 11, 8.851041
11, 842, 12.915650
842, 11, 12.915650
11, 685, 15.260610
685, 11, 15.260610
11, 279, 21.781789
279, 11, 21.781789
11, 780, 26.958816
780, 11, 26.958816
11, 509, 32.205784
509, 11, 32.205784
11, 589, 20.961025
589, 11, 20.961025
11, 457, 52.131294
457, 11, 52.131294
11, 78, 54.408906
78, 11, 54.408906
11, 385, 30.100720
385, 11, 30.100720
12, 325, 30.166902
325, 12, 30.166902
12, 366, 32.060270
366, 12, 32.060270
12, 469, 32.544637
469, 12, 32.544637
12, 51, 42.362636
51, 12, 42.362636
12, 834, 50.615045
834, 12, 50.615045
12, 417, 57.045338
417, 12, 57.045338
12, 5, 57.247847
5, 12, 57.247847
12, 324, 65.877958
324, 12, 65.877958
12, 737, 66.050198
737, 12, 66.050198
12, 46, 67.964245
46, 12, 67.964245
13, 768, 2.179730
768, 13, 2.179730
13, 714, 2.843146
714, 13, 2.843146
13, 803, 9.792107
803, 13, 9.792107
13, 213, 4.660975
213, 13, 4.660975
13, 852, 5.065415
852, 13, 5.065415
13, 240, 11.861440
240, 13, 11.861440
13, 354, 5.808242
354, 13, 5.808242
13, 1000, 6.071019
1000, 13, 6.071019
13, 439, 13.888886
439, 13, 13.888886
13, 465, 6.298535
465, 13, 6.298535
14, 494, 6.111812
494, 14, 6.111812
14, 715, 12.209838
715, 14, 12.209838
14, 904, 13.320585
904, 14, 13.320585
14, 512, 14.697186
512, 14, 14.697186
14, 359, 33.755433
359, 14, 33.755433
14, 703, 38.207631
703, 14, 38.207631
14, 596, 39.811770
596, 14, 39.811770
14, 629, 54.542415
629, 14, 54.542415
14, 71, 56.269787
71, 14, 56.269787
14, 963, 57.216864
963, 14, 57.216864
15, 755, 2.910892
755, 15, 2.910892
15, 196, 3.059564
196, 15, 3.059564
15, 719, 3.422713
719, 15, 3.422713
15, 275, 3.531459
275, 15, 3.531459
15, 332, 3.791393
332, 15, 3.791393
15, 510, 4.281591
510, 15, 4.281591
15, 323, 4.661895
323, 15, 4.661895
15, 622, 4.929255
622, 15, 4.929255
15, 938, 5.159884
938, 15, 5.159884
15, 642, 5.358197
642, 15, 5.358197
16, 517, 15.074815
517, 16, 15.074815
16, 516, 17.544448
516, 16, 17.544448
16, 318, 22.204432
318, 16, 22.204432
16, 472, 28.316787
472, 16, 28.316787
16, 468, 44.024307
468, 16, 44.024307
16, 716, 45.178113
716, 16, 45.178113
16, 535, 55.060619
535, 16, 55.060619
16, 442, 55.247952
442, 16, 55.247952
16, 530, 57.784000
530, 16, 57.784000
16, 993, 57.929692
993, 16, 57.929692
17, 368, 1.706371
368, 17, 1.706371
17, 27, 1.823506
27, 17, 1.823506
17, 534, 2.470526
534, 17, 2.470526
17, 467, 3.142957
467, 17, 3.142957
17, 41, 3.491329
41, 17, 3.491329
17, 804, 3.604373
804, 17, 3.604373
17, 386, 3.963908
386, 17, 3.963908
17, 155, 4.578870
155, 17, 4.578870
17, 57, 4.590402
57, 17, 4.590402
17, 608, 7.072979
608, 17, 7.072979
18, 308, 5.705388
308, 18, 5.705388
18, 501, 9.191752
501, 18, 9.191752
18, 781, 9.563447
781, 18, 9.563447
18, 647, 10.340305
647, 18, 10.340305
18, 738, 11.253265
738, 18, 11.253265
18, 888, 11.617927
888, 18, 11.617927
18, 302, 11.670540
302, 18, 11.670540
18, 926, 12.282748
926, 18, 12.282748
18, 342, 14.065418
342, 18, 14.065418
18, 765, 14.673750
765, 18, 14.673750
19, 89, 21.411085
89, 19, 21.411085
19, 663, 21.760407
663, 19, 21.760407
19, 941, 27.673286
941, 19, 27.673286
19, 515, 29.908112
515, 19, 29.908112
19, 882, 33.955181
882, 19, 33.955181
19, 317, 41.041568
317, 19, 41.041568
19, 744, 42.362032
744, 19, 42.362032
19, 838, 42.514771
838, 19, 42.514771
19, 436, 43.621215
436, 19, 43.621215
19, 337, 44.851337
337, 19, 44.851337
20, 336, 0.972232
336, 20, 0.972232
20, 724, 2.713113
724, 20, 2.713113
20, 88, 3.450918
88, 20, 3.450918
20, 964, 4.097769
964, 20, 4.097769
20, 123, 4.363928
123, 20, 4.363928
20, 657, 5.598657
657, 20, 5.598657
20, 859, 6.696696
859, 20, 6.696696
20, 180, 7.162157
180, 20, 7.162157
20, 514, 8.782706
514, 20, 8.782706
20, 679, 22.245965
679, 20, 22.245965
21, 734, 27.747038
734, 21, 27.747038
21, 25, 29.111613
25, 21, 29.111613
21, 370, 32.089121
370, 21, 32.089121
21, 896, 37.177286
896, 21, 37.177286
21, 401, 40.888883
401, 21, 40.888883
21, 184, 44.394137
184, 21, 44.394137
21, 720, 45.270389
720, 21, 45.270389
21, 562, 47.352702
562, 21, 47.352702
21, 396, 54.062540
396, 21, 54.062540
21, 428, 54.904494
428, 21, 54.904494
22, 951, 19.994437
951, 22, 19.994437
22, 461, 22.710553
461, 22, 22.710553
22, 585, 31.367235
585, 22, 31.367235
22, 528, 43.873584
528, 22, 43.873584
22, 273, 45.729043
273, 22, 45.729043
22, 135, 46.347206
135, 22, 46.347206
22, 666, 48.180036
666, 22, 48.180036
22, 229, 49.942115
229, 22, 49.942115
22, 2, 51.915176
2, 22, 51.915176
22, 479, 53.741770
479, 22, 53.741770
23, 825, 7.564500
825, 23, 7.564500
23, 618, 8.563415
618, 23, 8.563415
23, 643, 8.592692
643, 23, 8.592692
23, 682, 8.905781
682, 23, 8.905781
23, 915, 9.614680
915, 23, 9.614680
23, 330, 10.982996
330, 23, 10.982996
23, 491, 11.148051
491, 23, 11.148051
23, 668, 12.596076
668, 23, 12.596076
23, 608, 13.312302
608, 23, 13.312302
23, 796, 9.942883
796, 23, 9.942883
24, 52, 9.815480
52, 24, 9.815480
24, 600, 17.282646
600, 24, 17.282646
24, 475, 20.349568
475, 24, 20.349568
24, 339, 27.561099
339, 24, 27.561099
24, 609, 28.690450
609, 24, 28.690450
24, 432, 34.040405
432, 24, 34.040405
24, 191, 34.264489
191, 24, 34.264489
24, 770, 46.852799
770, 24, 46.852799
24, 127, 47.022999
127, 24, 47.022999
24, 75, 52.234728
75, 24, 52.234728
25, 734, 13.340350
734, 25, 13.340350
25, 184, 18.629298
184, 25, 18.629298
25, 370, 22.499298
370, 25, 22.499298
25, 428, 26.796509
428, 25, 26.796509
25, 21, 29.111613
21, 25, 29.111613
25, 726, 37.333883
726, 25, 37.333883
25, 407, 55.666586
407, 25, 55.666586
25, 468, 57.196465
468, 25, 57.196465
25, 716, 57.675723
716, 25, 57.675723
25, 373, 58.323050
373, 25, 58.323050
26, 480, 7.253158
480, 26, 7.253158
26, 633, 18.080605
633, 26, 18.080605
26, 684, 20.924911
684, 26, 20.924911
26, 94, 23.818430
94, 26, 23.818430
26, 298, 38.841097
298, 26, 38.841097
26, 436, 48.103722
436, 26, 48.103722
26, 838, 50.363223
838, 26, 50.363223
26, 178, 50.797748
178, 26, 50.797748
26, 746, 53.258883
746, 26, 53.258883
26, 717, 56.740254
717, 26, 56.740254
27, 368, 0.408677
368, 27, 0.408677
27, 17, 1.823506
17, 27, 1.823506
27, 804, 2.017070
804, 27, 2.017070
27, 534, 2.204721
534, 27, 2.204721
27, 386, 2.870780
386, 27, 2.870780
27, 57, 2.933934
57, 27, 2.933934
27, 608, 4.910294
608, 27, 4.910294
27, 155, 3.676297
155, 27, 3.676297
27, 365, 4.818425
365, 27, 4.818425
27, 467, 4.957776
467, 27, 4.957776
28, 853, 11.627526
853, 28, 11.627526
28, 236, 15.651295
236, 28, 15.651295
28, 474, 20.408211
474, 28, 20.408211
28, 353, 30.048262
353, 28, 30.048262
28, 969, 34.141824
969, 28, 34.141824
28, 787, 38.977490
787, 28, 38.977490
28, 532, 41.881123
532, 28, 41.881123
28, 752, 51.385057
752, 28, 51.385057
28, 448, 58.099884
448, 28, 58.099884
28, 597, 59.012459
597, 28, 59.012459
29, 166, 16.205516
166, 29, 16.205516
29, 331, 32.314158
331, 29, 32.314158
29, 788, 45.683899
788, 29, 45.683899
29, 321, 47.344838
321, 29, 47.344838
29, 624, 48.964961
624, 29, 48.964961
29, 747, 49.365027
747, 29, 49.365027
29, 98, 56.260728
98, 29, 56.260728
29, 233, 60.793147
233, 29, 60.793147
29, 950, 63.386191
950, 29, 63.386191
29, 980, 70.176785
980, 29, 70.176785
30, 526, 12.639713
526, 30, 12.639713
30, 311, 33.411582
311, 30, 33.411582
30, 791, 35.237206
791, 30, 35.237206
30, 319, 38.834085
319, 30, 38.834085
30, 924, 39.341770
924, 30, 39.341770
30, 902, 45.345633
902, 30, 45.345633
30, 244, 21.591519
244, 30, 21.591519
30, 454, 50.562067
454, 30, 50.562067
30, 44, 52.689891
44, 30, 52.689891
30, 784, 53.975210
784, 30, 53.975210
31, 235, 2.396701
235, 31, 2.396701
31, 176, 2.984317
176, 31, 2.984317
31, 742, 5.775331
742, 31, 5.775331
31, 179, 6.887396
179, 31, 6.887396
31, 260, 11.352832
260, 31, 11.352832
31, 239, 11.465695
239, 31, 11.465695
31, 676, 11.843549
676, 31, 11.843549
31, 800, 13.379506
800, 31, 13.379506
31, 758, 13.687126
758, 31, 13.687126
31, 930, 13.996113
930, 31, 13.996113
32, 54, 3.322964
54, 32, 3.322964
32, 567, 3.515423
567, 32, 3.515423
32, 664, 3.558623
664, 32, 3.558623
32, 558, 4.063299
558, 32, 4.063299
32, 754, 4.104901
754, 32, 4.104901
32, 942, 4.411487
942, 32, 4.411487
32, 771, 4.676572
771, 32, 4.676572
32, 884, 4.833744
884, 32, 4.833744
32, 841, 5.475590
841, 32, 5.475590
32, 907, 6.646519
907, 32, 6.646519
33, 344, 17.060775
344, 33, 17.060775
33, 520, 21.152118
520, 33, 21.152118
33, 835, 24.391773
835, 33, 24.391773
33, 881, 30.827426
881, 33, 30.827426
33, 680, 31.675314
680, 33, 31.675314
33, 182, 40.864024
182, 33, 40.864024
33, 42, 50.289240
42, 33, 50.289240
33, 380, 55.068986
380, 33, 55.068986
33, 971, 59.081556
971, 33, 59.081556
33, 477, 60.050590
477, 33, 60.050590
34, 394, 0.688461
394, 34, 0.688461
34, 649, 2.236232
649, 34, 2.236232
34, 779, 3.952069
779, 34, 3.952069
34, 554, 3.463967
554, 34, 3.463967
34, 378, 5.551551
378, 34, 5.551551
34, 397, 4.085894
397, 34, 4.085894
34, 954, 5.962638
954, 34, 5.962638
34, 644, 4.241224
644, 34, 4.241224
34, 452, 5.409486
452, 34, 5.409486
34, 416, 7.718220
416, 34, 7.718220
35, 772, 3.478909
772, 35, 3.478909
35, 778, 4.860978
778, 35, 4.860978
35, 431, 5.413139
431, 35, 5.413139
35, 541, 6.664007
541, 35, 6.664007
35, 648, 7.727996
648, 35, 7.727996
35, 53, 8.825930
53, 35, 8.825930
35, 197, 9.312440
197, 35, 9.312440
35, 991, 10.658258
991, 35, 10.658258
35, 604, 11.283217
604, 35, 11.283217
35, 239, 12.495698
239, 35, 12.495698
36, 583, 2.727685
583, 36, 2.727685
36, 381, 3.146160
381, 36, 3.146160
36, 384, 3.237047
384, 36, 3.237047
36, 495, 3.360099
495, 36, 3.360099
36, 873, 4.325647
873, 36, 4.325647
36, 856, 4.406563
856, 36, 4.406563
36, 712, 4.954769
712, 36, 4.954769
36, 547, 5.288886
547, 36, 5.288886
36, 265, 5.511593
265, 36, 5.511593
36, 190, 6.218539
190, 36, 6.218539
37, 188, 1.496246
188, 37, 1.496246
37, 93, 5.343309
93, 37, 5.343309
37, 668, 6.469421
668, 37, 6.469421
37, 730, 6.978848
730, 37, 6.978848
37, 774, 8.016934
774, 37, 8.016934
37, 238, 9.939213
238, 37, 9.939213
37, 756, 23.569237
756, 37, 23.569237
37, 707, 10.958276
707, 37, 10.958276
37, 595, 11.930927
595, 37, 11.930927
37, 566, 13.037064
566, 37, 13.037064
38, 348, 10.974413
348, 38, 10.974413
38, 63, 11.807291
63, 38, 11.807291
38, 547, 6.761807
547, 38, 6.761807
38, 996, 17.228306
996, 38, 17.228306
38, 640, 18.824824
640, 38, 18.824824
38, 409, 8.974726
409, 38, 8.974726
38, 62, 20.397355
62, 38, 20.397355
38, 549, 21.389708
549, 38, 21.389708
38, 137, 23.813422
137, 38, 23.813422
38, 495, 10.915400
495, 38, 10.915400
39, 986, 0.386702
986, 39, 0.386702
39, 875, 1.481289
875, 39, 1.481289
39, 844, 1.941116
844, 39, 1.941116
39, 968, 2.534907
968, 39, 2.534907
39, 521, 2.890516
521, 39, 2.890516
39, 269, 4.582574
269, 39, 4.582574
39, 822, 8.630981
822, 39, 8.630981
39, 701, 6.207307
701, 39, 6.207307
39, 132, 9.224756
132, 39, 9.224756
39, 669, 9.322512
669, 39, 9.322512
40, 591, 1.525822
591, 40, 1.525822
40, 414, 2.033899
414, 40, 2.033899
40, 360, 2.061238
360, 40, 2.061238
40, 404, 2.670461
404, 40, 2.670461
40, 901, 2.849313
901, 40, 2.849313
40, 367, 2.960899
367, 40, 2.960899
40, 592, 3.367953
592, 40, 3.367953
40, 152, 3.890086
152, 40, 3.890086
40, 280, 8.925215
280, 40, 8.925215
40, 488, 9.288807
488, 40, 9.288807
41, 677, 1.839634
677, 41, 1.839634
41, 467, 2.157595
467, 41, 2.157595
41, 539, 2.302055
539, 41, 2.302055
41, 837, 2.380688
837, 41, 2.380688
41, 17, 3.491329
17, 41, 3.491329
41, 722, 4.000220
722, 41, 4.000220
41, 534, 4.277012
534, 41, 4.277012
41, 818, 4.791528
818, 41, 4.791528
41, 368, 4.877072
368, 41, 4.877072
41, 823, 4.959592
823, 41, 4.959592
42, 116, 15.858875
116, 42, 15.858875
42, 845, 24.538550
845, 42, 24.538550
42, 687, 28.921000
687, 42, 28.921000
42, 520, 30.950458
520, 42, 30.950458
42, 949, 36.439776
949, 42, 36.439776
42, 209, 37.042065
209, 42, 37.042065
42, 881, 38.784608
881, 42, 38.784608
42, 477, 44.796971
477, 42, 44.796971
42, 607, 47.658065
607, 42, 47.658065
42, 33, 50.289240
33, 42, 50.289240
43, 466, 16.035492
466, 43, 16.035492
43, 776, 27.181031
776, 43, 27.181031
43, 537, 27.196718
537, 43, 27.196718
43, 168, 27.379737
168, 43, 27.379737
43, 114, 29.708860
114, 43, 29.708860
43, 750, 32.128257
750, 43, 32.128257
43, 252, 32.863515
252, 43, 32.863515
43, 203, 33.808808
203, 43, 33.808808
43, 390, 35.320453
390, 43, 35.320453
43, 914, 36.289214
914, 43, 36.289214
44, 156, 17.062124
156, 44, 17.062124
44, 244, 14.869001
244, 44, 14.869001
44, 148, 15.625303
148, 44, 15.625303
44, 253, 15.871760
253, 44, 15.871760
44, 319, 45.722952
319, 44, 45.722952
44, 902, 45.952278
902, 44, 45.952278
44, 791, 46.864974
791, 44, 46.864974
44, 433, 22.621973
433, 44, 22.621973
44, 30, 52.689891
30, 44, 52.689891
44, 526, 60.032910
526, 44, 60.032910
45, 525, 18.749113
525, 45, 18.749113
45, 807, 28.259211
807, 45, 28.259211
45, 797, 16.149777
797, 45, 16.149777
45, 248, 19.817953
248, 45, 19.817953
45, 506, 49.540787
506, 45, 49.540787
45, 162, 52.113054
162, 45, 52.113054
45, 699, 58.921693
699, 45, 58.921693
45, 193, 27.440047
193, 45, 27.440047
45, 320, 61.489152
320, 45, 61.489152
45, 165, 61.683064
165, 45, 61.683064
46, 834, 20.596770
834, 46, 20.596770
46, 147, 23.165812
147, 46, 23.165812
46, 5, 25.696344
5, 46, 25.696344
46, 766, 35.367896
766, 46, 35.367896
46, 897, 38.255008
897, 46, 38.255008
46, 222, 44.891068
222, 46, 44.891068
46, 112, 48.841380
112, 46, 48.841380
46, 366, 54.905628
366, 46, 54.905628
46, 492, 61.693441
492, 46, 61.693441
46, 12, 67.964245
12, 46, 67.964245
47, 785, 2.896620
785, 47, 2.896620
47, 210, 5.143268
210, 47, 5.143268
47, 698, 5.548414
698, 47, 5.548414
47, 411, 7.061232
411, 47, 7.061232
47, 917, 5.339050
917, 47, 5.339050
47, 616, 8.346604
616, 47, 8.346604
47, 587, 9.559227
587, 47, 9.559227
47, 944, 23.526638
944, 47, 23.526638
47, 932, 11.317174
932, 47, 11.317174
47, 581, 8.268152
581, 47, 8.268152
48, 654, 0.992713
654, 48, 0.992713
48, 943, 1.619645
943, 48, 1.619645
48, 464, 2.250492
464, 48, 2.250492
48, 958, 2.565491
958, 48, 2.565491
48, 522, 3.112931
522, 48, 3.112931
48, 576, 4.436847
576, 48, 4.436847
48, 769, 4.910194
769, 48, 4.910194
48, 160, 6.415767
160, 48, 6.415767
48, 119, 6.770083
119, 48, 6.770083
48, 231, 6.858489
231, 48, 6.858489
49, 997, 1.553313
997, 49, 1.553313
49, 673, 3.812457
673, 49, 3.812457
49, 763, 4.357697
763, 49, 4.357697
49, 513, 4.759685
513, 49, 4.759685
49, 690, 5.345892
690, 49, 5.345892
49, 544, 5.821643
544, 49, 5.821643
49, 329, 5.926933
329, 49, 5.926933
49, 594, 6.364942
594, 49, 6.364942
49, 415, 6.816358
415, 49, 6.816358
49, 748, 6.817738
748, 49, 6.817738
50, 476, 4.048959
476, 50, 4.048959
50, 974, 11.576026
974, 50, 11.576026
50, 635, 5.233080
635, 50, 5.233080
50, 679, 14.441560
679, 50, 14.441560
50, 859, 8.285441
859, 50, 8.285441
50, 514, 8.567848
514, 50, 8.567848
50, 906, 21.826590
906, 50, 21.826590
50, 307, 9.764075
307, 50, 9.764075
50, 751, 22.065353
751, 50, 22.065353
50, 88, 10.611014
88, 50, 10.611014
51, 469, 10.224928
469, 51, 10.224928
51, 417, 16.026835
417, 51, 16.026835
51, 325, 20.443965
325, 51, 20.443965
51, 324, 30.442430
324, 51, 30.442430
51, 400, 33.245840
400, 51, 33.245840
51, 12, 42.362636
12, 51, 42.362636
51, 737, 44.782392
737, 51, 44.782392
51, 366, 49.112282
366, 51, 49.112282
51, 107, 53.503320
107, 51, 53.503320
51, 836, 56.164660
836, 51, 56.164660
52, 24, 9.815480
24, 52, 9.815480
52, 600, 23.786986
600, 52, 23.786986
52, 475, 24.857782
475, 52, 24.857782
52, 432, 30.155473
432, 52, 30.155473
52, 339, 33.060011
339, 52, 33.060011
52, 770, 37.297879
770, 52, 37.297879
52, 609, 37.966470
609, 52, 37.966470
52, 191, 42.192815
191, 52, 42.192815
52, 75, 53.743684
75, 52, 53.743684
52, 127, 55.380129
127, 52, 55.380129
53, 239, 3.729660
239, 53, 3.729660
53, 541, 5.343555
541, 53, 5.343555
53, 772, 7.605102
772, 53, 7.605102
53, 991, 8.313939
991, 53, 8.313939
53, 35, 8.825930
35, 53, 8.825930
53, 431, 9.884093
431, 53, 9.884093
53, 197, 10.681870
197, 53, 10.681870
53, 778, 11.465090
778, 53, 11.465090
53, 176, 11.731890
176, 53, 11.731890
53, 235, 12.380958
235, 53, 12.380958
54, 771, 1.968347
771, 54, 1.968347
54, 754, 2.398784
754, 54, 2.398784
54, 32, 3.322964
32, 54, 3.322964
54, 664, 3.916341
664, 54, 3.916341
54, 421, 4.572418
421, 54, 4.572418
54, 309, 4.710608
309, 54, 4.710608
54, 558, 5.640779
558, 54, 5.640779
54, 841, 5.968622
841, 54, 5.968622
54, 567, 6.063153
567, 54, 6.063153
54, 942, 6.267657
942, 54, 6.267657
55, 889, 15.473205
889, 55, 15.473205
55, 66, 22.021401
66, 55, 22.021401
55, 327, 31.208295
327, 55, 31.208295
55, 923, 32.515640
923, 55, 32.515640
55, 945, 24.327807
945, 55, 24.327807
55, 171, 24.711257
171, 55, 24.711257
55, 74, 27.161991
74, 55, 27.161991
55, 947, 27.425541
947, 55, 27.425541
55, 479, 41.573705
479, 55, 41.573705
55, 739, 42.884725
739, 55, 42.884725
56, 296, 8.633570
296, 56, 8.633570
56, 632, 9.983218
632, 56, 9.983218
56, 115, 11.733403
115, 56, 11.733403
56, 832, 21.928977
832, 56, 21.928977
56, 266, 25.642583
266, 56, 25.642583
56, 706, 30.149810
706, 56, 30.149810
56, 887, 34.274394
887, 56, 34.274394
56, 745, 43.840095
745, 56, 43.840095
56, 809, 46.291205
809, 56, 46.291205
56, 985, 50.821022
985, 56, 50.821022
57, 386, 1.762429
386, 57, 1.762429
57, 365, 2.402689
365, 57, 2.402689
57, 155, 2.403618
155, 57, 2.403618
57, 27, 2.933934
27, 57, 2.933934
57, 804, 2.996456
804, 57, 2.996456
57, 814, 3.178031
814, 57, 3.178031
57, 643, 4.513350
643, 57, 4.513350
57, 368, 3.274377
368, 57, 3.274377
57, 608, 5.348842
608, 57, 5.348842
57, 682, 5.589106
682, 57, 5.589106
58, 391, 12.859765
391, 58, 12.859765
58, 165, 14.864147
165, 58, 14.864147
58, 538, 22.863545
538, 58, 22.863545
58, 699, 23.185442
699, 58, 23.185442
58, 570, 23.455364
570, 58, 23.455364
58, 413, 35.080555
413, 58, 35.080555
58, 506, 35.404959
506, 58, 35.404959
58, 906, 36.931524
906, 58, 36.931524
58, 507, 40.022319
507, 58, 40.022319
58, 586, 44.929078
586, 58, 44.929078
59, 564, 1.098348
564, 59, 1.098348
59, 440, 2.133537
440, 59, 2.133537
59, 614, 2.251518
614, 59, 2.251518
59, 895, 2.902601
895, 59, 2.902601
59, 735, 3.667680
735, 59, 3.667680
59, 878, 8.653456
878, 59, 8.653456
59, 688, 10.191497
688, 59, 10.191497
59, 978, 4.726346
978, 59, 4.726346
59, 220, 10.805600
220, 59, 10.805600
59, 884, 4.868978
884, 59, 4.868978
60, 106, 4.633846
106, 60, 4.633846
60, 519, 4.918802
519, 60, 4.918802
60, 992, 6.168528
992, 60, 6.168528
60, 937, 6.436756
937, 60, 6.436756
60, 718, 6.969553
718, 60, 6.969553
60, 617, 7.638938
617, 60, 7.638938
60, 812, 8.563366
812, 60, 8.563366
60, 73, 8.757556
73, 60, 8.757556
60, 584, 9.068211
584, 60, 9.068211
60, 953, 9.453089
953, 60, 9.453089
61, 460, 11.039643
460, 61, 11.039643
61, 846, 24.696703
846, 61, 24.696703
61, 208, 27.248365
208, 61, 27.248365
61, 631, 28.425069
631, 61, 28.425069
61, 533, 34.396305
533, 61, 34.396305
61, 523, 34.506894
523, 61, 34.506894
61, 681, 35.618775
681, 61, 35.618775
61, 674, 35.713106
674, 61, 35.713106
61, 140, 37.796150
140, 61, 37.796150
61, 224, 42.820844
224, 61, 42.820844
62, 640, 5.069635
640, 62, 5.069635
62, 63, 8.590477
63, 62, 8.590477
62, 571, 8.808071
571, 62, 8.808071
62, 38, 20.397355
38, 62, 20.397355
62, 473, 22.553484
473, 62, 22.553484
62, 482, 11.068601
482, 62, 11.068601
62, 333, 24.811803
333, 62, 24.811803
62, 261, 11.101588
261, 62, 11.101588
62, 348, 26.874362
348, 62, 26.874362
62, 957, 27.500963
957, 62, 27.500963
63, 640, 7.955318
640, 63, 7.955318
63, 62, 8.590477
62, 63, 8.590477
63, 38, 11.807291
38, 63, 11.807291
63, 571, 16.666268
571, 63, 16.666268
63, 348, 19.200186
348, 63, 19.200186
63, 547, 10.398070
547, 63, 10.398070
63, 333, 25.797095
333, 63, 25.797095
63, 996, 26.672603
996, 63, 26.672603
63, 261, 12.083318
261, 63, 12.083318
63, 473, 28.318365
473, 63, 28.318365
64, 82, 2.590581
82, 64, 2.590581
64, 899, 4.022779
899, 64, 4.022779
64, 338, 4.870659
338, 64, 4.870659
64, 485, 5.876117
485, 64, 5.876117
64, 299, 7.425134
299, 64, 7.425134
64, 426, 8.588644
426, 64, 8.588644
